rootGameId universeId name creatorName visits
4326920945 1396655287 "WRC Rally Finland 2" Sander_rr 480
10361134883 3783571582 "No Russian (Remaster)" Destinygamer3650 1825
232975967 99998652 "The Mega Fun And Easy Obby!!" bobthebuilders20 205
8463866677 3234786129 "jogo ruim" opokinsefoi 1925
608024792 246483853 "[farming] Treelands [NEW] [under creating]" WetMazen 7471
2711242759 979799080 Candyland🍩🍰🍥🍫🍬🍧 rainbowunicorn567003 978
5524881018 1931069580 "Survive Epsilon The Killer" AdminEddie001 129
9065583198 3410276699 "Click Egg 3D" DreamEliteHD 124
5611664527 1964580198 "[Broken] Winter Pianos" operative_robin 996
12259464192 4319194276 Shooter! Ruslan140122 2547
1602539684 619914147 "CFB Moose Jaw" moonpie81 2675
8465661326 3235313418 "Water park 🤿🎽🌊🌊[MEGA UPDATE]" Meta_Versel 306
5583267576 1950587595 "FREE ADMIN FOR MY FREND" 111karen2221 206
186554788 88470476 "fashion frenzy (bc only) (hiring)" emmagraceland 757
17747137 31094932 "Skate PArk AnD CAr paRk" heroburak11 187
74528129146153 7379487478 "517 Armed Forces HQ" zacybunbun 1032
2504525700 886275545 batle PROREYA 116
5212276715 1821725723 "hag out " mrbeastnoahs 175
4814009799 1627711582 AAAAA Dianacax 494
1648309003 631836966 "•Training Centre•" "The Purple Line" 189
10814036579 3907478998 "보라 타워" bubu_1004 991
18544775017 6283340113 "Brooklyn Cafe" k_1234klhj 226
16134419277 5574873138 "Thai Field [Update]" MD2553 115
7161986401 2778965728 "car driving simolator" fishnoobjack 1748
3273867194 1180527184 "Nascar II" barryprevostIII 176
9789773991 3623957028 "Hype Roleplay" vikicar33345 180
9382520106 3505593595 "Eleanor, Missouri" Dinero8750 158
18448590924 6252356647 "Simple obby!" Bia90216 115
14489801814 5003039103 205 "Badges Chain" 1219
17881381495 6127758171 "SpaceShow RP" PotatoGooberNine 581
103163495372375 6832724822 "Enhypen Survive in Area 51 !" SUNGHOONS 21587
114344797152375 6599680060 "Afk here. Why not" "Tremendous Tips Fan Group!" 290
12171396073 4291542798 "Ohio NextBots" Xxintionvietnm2 860
10540772347 3831683277 "Liminal Freakout!" DominusAces09 101
2420019926 850646509 "Temple Crate" cowboybruther 414
5703550984 2018316519 "FrEe ADMIN FREE free i can say Spanish ""FREEEEEEE:" RaIaysha 102
3785172654 1305729736 "Del Del" williewizzerd 159
6949444866 2661475881 "Better Donk Wrld" imvufamm09 178
6871466654 2619182393 "anti stress game" SCP_173LOL2 184
6826706452 2595255163 "solar system rp" tex4sguy2020 337
13346235519 4648253270 "[Update] Slay Demon Simulator" ilogintechnology 4188
2668373267 959438109 "My fan obby" stepan994 612
16361796980 5642245338 Pocono RealDevPerfect 169
1438261159 571827515 "💵Free Roblox Card Codes💵" RobuxAdminastrator 7854
15998001740 5530744206 Obby @Zyleak 4127
6815376168 2589107720 "The Zo th Century Fox a.. .History Rp?" adriankca9 493692
1115756747 460508906 "Ninga vs Zombies (vip) ;)" Vna1x 564
14381850044 4970291604 "2025 Nightbury [Map Update]" Sentimude 619967
15577880359 5377876155 "cenário vazio" "Família X" 1273
106672041461143 6476489185 "Adana RP V2" "||| Türkiye Cumhuriyeti" 111
6872556474 2619779222 Meeting redkoalas27 154
357270229 135589608 "John F. Kennedy International Airport JFK" Forceify 1333
6807300965 2584882089 "LiL_LOvEE❤️ Clothing Store🖤💀" LiL_LOvEE 27606
2487791857 878802097 ratio graveyardinthewoods 246
9792775335 3624704041 "Da Hood (r4)" GFDev 54679
34441799 12036033 "INSERT WARZ!!" monkeyboy1674 1417
6296359317 2322982127 CIty fujises100 160
6152726906 2247033945 "обычная игра" lizi_oi 186
1032498757 428177043 "survive the puppet in a village" LittleCallum9000 123
105909319608622 6932720676 "Episode 1: The Graveyard" NOODLESRULES124 1363
2002476696 709053318 "[⭐Believer⭐] Crazy Hard Obby!" StefanoZXY 759
5643620339 1982687684 "lightning mcqueen all cars in move" "the racing gang" 20116
447469813 171042359 "recording set" smbsupershow 126
71490173080766 6470785608 "Join VC 🔊 [🎉RELEASE]" "INFRACTAL GAMES" 25947
2410111488 845738765 "RIDE | Skyfari" "The Robloxian Zoo*" 150
6487534381 2425500632 "Free Admin (Free Ban Hammer!!!!!!)" paraseltamol2222222 117
5532835686 1933791550 "[ EVENT ] FREE PETS ADOPT ME" chezzam44 303
80392643 19660196 "pirate VS KRE-O BATTLESHIP" michealmyers1229 768
232088313 99784658 Banham iTrainZRBX 416
61301033 24812959 "SPARTANS VS NINJA VS GIRLS VS YETI [new game]" Aandrei9 535
129388351 46309551 "Admin " Gabytiger12 228
22046561 14757535 "tony2003's --Cops and Robbers-- contest entry" tony2003 174
4120657022 1361552117 "The State of Eastlake" ryanparks103 114
100676275051599 6980561220 "🐇 Meet Content Creators 🐇 · 🌈Pascua🌈" "|ºConoce a creadores de contenidoº|" 938
2965198322 1070854048 "Interstellar Adventure [early access]" BrostroGaming 164
3130202557 1129727499 "Temp clinic" "Deemiliv Clinic" 149
6482064383 2422399709 "PARKOYR EASY OR NOT ?" thodomag07 181
888094210 369555349 "[BAF] Fort Valkyrie 1775" "[BAF]. British armed forces" 429
78731622592302 7273170012 "Sm Hypermarket (With fan's)" Xian55830 243
4919321136 1684116496 Hamburger jollyemery 7323
1540554793 601913775 "redwood prison" NotAstrites 2398
68961192 1478139 "Space Wars! (Admin and VIP added and GEAR!)" Txrashly 1582
190371575 90271575 "maey222's Place" maey222 130
164100408 78372825 RocketShip robnot29 863
7622525093 2961303115 "Boeing 747 feature cabin" DrafFit_gaming 118
6890184722 2629427854 "Kardeşler Asansör (Yeni Mega Güncelleme)" HyPe_Yt09 1458
12545264257 4406912821 "caneta azul azul caneta" mestrusos 149
6233947446 2289434559 GoHop! KnowingIWasFrontin 319
316163308 118696643 "Fraser2TheMax's Place" Fraser2TheMax 331
3197286903 1154796290 "Pet Simulator 2 (Portugues)" betinhovilarim2003 736
6640698803 2496192395 Koala Hogwarts_girl06 491
1986257532 706206031 Lides° TheDoge909 184
7215145213 2807545534 "Vegas Golden Knights" CreatorDaGood 255
9131173941 3429325638 "The Purge [BETA]" MOEKeepitLiT 104
1194244723 488717664 "süper hero tycoon" hasan454545454 615
385522305 144871891 k2 Mike3727 588
4952243222 1700460434 RoMiners legaldrillings 151
3328966 1260895 "O der..." Protosagania 180
6512750603 2438662444 "AESTHETIC BOOMBOX HANGOUT" JrSquad2007 114
230560531 99418961 "Scritping Teaching Lessons" K7Q 110
22448749 13198961 "PARTY PLACE!!" cutey2232 147
3207777972 1158521747 "Interview Center | Mintie's™" Mintie's™ 387
7268234263 2835522652 RBLX HOLASOYGERMANMIGUEL 327
124172874 52035981 "DISATER HOTEL WALLE " bazabun 116
7779554484 3015456047 "Map Bogor Railroad Crossing" Jovan090111 6232
3347070993 1200715641 "hktenk123's Place Number: 1" hktenk123 113
8401733362 3214923528 "Roblox Helikopter" isthisnotused2 375
6286508306 2317986250 "Roblox Minecraft v1.16.1 (" MRKROGFC 131
5383238567 1886116070 headphones Jatomic27 103
7876174575 3049017598 "SteamBoat Willie" NeoTheDemonAngelAlt 262
14485846438 5001736508 "⛏️Minershaft💎 [MineCraft]" CraftBlock 12937
6247219434 2295978315 "KyleeReeae's Place" KyleeReeae 107
14492519652 5003968689 1650 "Badges Chain" 1460
3545606262 1251981915 "🛠️ | Lour's F3X Hangout" louraced 648
5989732829 2160219772 iop 3chameleonaci 207
3859925914 1319924117 "CAMBRIOLEUR CAMBRIOLEUR" eQBv9XiKH 101
6916168451 2643182516 "Shady's Truss Flick Per Difficulty Chart Obby" shady6743 36028
7186513664 2792340736 "Da Nex City [Closed Tested]" NexGen-Studios 211
15178901337 5232335353 "Warrior Battlegrounds" "YAPINGTON UNIVERSITY" 172
4897230261 1673034607 "я ис го и" GHHHHGHNOOB 356
5911016606 2118486783 "Regular talk show." Galaxies_Searcher 105
322623 194532 mustang legoman9710 2336
5271882390 1846414888 "Survive the killers 👹" ItsMillyHappy 150
11984974961 4240857282 "German border simulator" RAPTOR5864237 309
55066053 8189818 "Chicken Nugget Factory (Tycoon) {Unknown00TS}" Unknown00TS 153
6491693813 2427784466 재밌는맵 KoreaNewbie11 232
11289086594 4023182680 "Noob War (Christmas Update)" "The Jersey army" 438
34661475 11347606 "monster jam mash 2:madness or crashes" monsterjam465 1332
1605662015 620672479 "dalebrasil_oficial's Place" dalebrasil_oficial 177
70565199 25926467 "wolf game" wounderwolf 1661
13996877289 4849106651 "💥Explode everything in Brookhaven!" LEGRANEX 676
5603413211 1959651083 "Simulador sonic" Lyna_1575 107
427236609 162213864 "aventure " alex_199 772
19363629 24719934 "~Club Jt~ NEW HOUSES" JTPenguin 190
5023504210 1734116552 "PIGGY [Chapter 12]" iiCryptoo999 106
1091826316 452256932 "Sobrevive o Muere!!!!!! OMG" joniroma 776
19993257 22366180 sgc cardman75 114
3093745834 1116354627 "Epic Obby" blade1_master11 2004
18725263821 6344766702 "Untitled Fighting Game" matthewnoxiousf8 198
18518637828 6274927778 "(Third Truth) Parkors" Yaroslav_area 217
3767383892 1300859420 "Armor Simulator [FLAMINGO VISITED]" CrossfootlongD 185
5748543425 2039131721 " HardCore Obby" LilithSampo 814
2859670246 1034937833 "Hit the beat." MarshySings 264
7897666691 3056622645 DeltaBlox "DeltaBlox Official" 280
6921198404 2645938827 "The Tower Of Pastel" TH4T0NELOSER 206
6228865951 2287134164 "Have Some Fun With Jokar" priesten_holmes 1094
16122275956 5571129768 "Solace [Sword Fighting Update!!!]" Astro_mp5 168
13035715841 4555211420 Hesperidium SmoresIV 1660
103516408773621 6819348697 "качок ты или не качок?" MAIN16K 105
2781364711 1005169418 "Skyblock Obby [Read Disc] From dunsparce07 (again)" dunsparce07 510
5595106064 1954823808 "Tower Fight" Markogghop 130
3626946174 1269893474 "DGYIAP's Place" DGYIAP 677
3619899700 1268271851 "The normal elevator" parklane76 292
13002581685 4545332414 "BIG BROTHER 2024 PORTUGAL ||UPDATE||" Daydreamer_Afonsi 543
13401904871 4665225688 "Nederland/België RP" enzoknol258790 635
5222333862 1826194400 "Sword Fight Arena (Tournament)" patrickjamer_fans 137
76950520 38769466 "Old Baseball Field." PwnerAndroid 292
1650754511 632548534 "Wall Hop Practice" CowsThat_Moo 501
6497865625 2430864704 "that one game I made" mandapanda_20 1577
5742336599 2036533310 "fazzes and rules club together" samuelrulz15 101
6081344342 2207610673 super absslsb 125
963811202 401184312 "-Official- Exotix Meet and Greet Center" "ExotixYT Fan Group" 165
2028390702 715556429 "Green's Adventure [BETA]" xSquishh 565
9467319617 3531019957 "ادمن مجاني |تحديث رمضان" 01l32 244
5907200787 2116468404 "Windows Computer" ImThoughts 125
6226628726 2286003211 "berrys and alex home town. (new update)" berry_x21 414
7206067373 2802795898 "Buff Simulator " PozziNob123 857
15943268396 5512672623 "scp 939 demonstration" OnlyMeKostyan 107
42002819 16273789 "Time Reversal" Alkan 1563
28269425 33190685 "U.S ARMY base" vgoscarvg 2245
6606102337 2490178890 "arsenal 100 players" laceksls 126
1329491807 535299777 "Pearl & Aja's Drag Race" kittyGirII 165
536234119 210280345 "walmart obby" andyps53 163
102183517 43334492 "jha507's Modern house" jha507 692
4587924741 1493843630 "grinding for new stuff" Artfily 107
5563140770 1943843711 place waterismybody 145
6852091223 2608592860 "An ordinary day at home" lmInYourLaundry 257
18921415720 6408857135 " mega bloxy simulator" Ayumilindona 106
230509580 99404054 "My old place (CAUTION , VERY OLD)" jabamod9412 142
7066312299 2724586535 "basically free admin" MitoMania374645 3213
18138589 29758147 "URNSF HQ" elvis1325 367
3239085719 1170004533 SCP_1172 SCP_1172 652
4634735052 1523875821 "tuvalet pırt" 53Greenhs53 132
14868719100 5123244467 "ШЛЁПА ОББИ" luntik20223 122
8009760194 3090665943 "poppy play time" ilyas909023 763
482749596 185287869 "United States Military ##### #### ####" "United States Military 1960s[NEW]" 886
4949379229 1699076474 "Escape From scary Home OBBY" George54324 1693
11967527441 4235044983 Memorial FoxTradeMark 787
8678333671 3299990377 "Brobgonal RP" therealuca08 101
2969419862 1072525917 "Escape The SandBox Obby " Cupcake_Lizzy2462 295
7146368542 2770420517 "HIDE HIDE" diegoirmano 643
16185911351 5590316954 Backrooms Shinobu_0282 215
14358917840 4963461676 "зайди  в игру покушать" error_233345 433
9690180978 3597208072 "test game " slappydude21 219
5421947328 1897803566 "Town hall meeting area" panieo1432 166
4899947830 1674384642 "Exercito do Brasil" Taffarel_MD 222
2936443083 1060883140 "Brawl stars Tycoon" ZaneTVGames 449
6495909159 2429911564 litte siyonnabug7 190
10592568500 3845892564 "La Taqueria (Beta)" ImaginationBruss 312
2598460332 931575469 "Turkey-American War [BETA]" BananaSUNDAE893 220
6044336830 2188836725 "cotton_sweet9417's Place" cotton_sweet9417 133
5335202105 1868583378 "Rainbow obby!" zaiixofficial 285
457397829 175075200 "Bus Technologies Executives's Place Number: 4 (DIA" "Bus Technologies Executives" 211
9527797010 3549316483 "🎃Fun Obby 🎃 UPDATE" "Flamezz group" 630
18844004813 6382751962 "세레니 시참용 게임" chulasa_194 3305
412227915 155886699 "free_roboxx 100% work" Qisyara123 136
6898322031 2633659312 "[🏠HOUSE THEME PARK🏠]" Haqimi103 103
512558459 199030024 "WWE #### BETA" MartyDaBomb 120
101475151910304 6537832093 "[100] robux instant delivery" Atakanuysal2 683
6660106017 2505315719 "| Roblox Detective Agency |  Interview place!" chloebonkers25 116
7078380495 2731770960 "🎮 Free Items Game! 🎮" ParzivalBL0X 1715
15968154667 5521177875 "Training Pitch" "B&B Soccer Association" 15739
7036429973 2708330358 "Team Bacon’s Church" tedddysssss 105
7008381 24854141 nascar supermarioman444 466
11558596900 4103257123 "[IN PROGRESS] FOR THE WAR " Mathy2103 14608
4013131823 1344583557 "CHEGAM CHEGAM [CHEGAM]" HL6XgeYpADXU5m 394
13960075584 4837471897 Titanics Jethrowethro8 153
7068242946 2725641252 "Ant home" "viv Ant life fan club" 144
439968 164798 "Old and busted" darkyos 965
15210191987 5243737864 "slap battles but worse" JJprogamer930_YT 1075
6272863587 2311140996 "Vinces' Difficulty Chart Obby (NO UPDATES COMMING)" vincesmith08 640
929996381 387316109 "try all items in roblox!!!!!!!!!!" JLLEGEND 151
13948115560 4833840605 6Sanity6 6Sanity6 109
6559960586 2464415841 "Shiba Inu Capture The Flag!!" gamingkid591 157
9127811629 3428261742 "3 Year Anniversary! Westland Mall (V7 BETA)" LummpyDummy126 615
6218086356 2281524949 "Boxing Masters" TeamGamer 343
5370371163 1882455392 "Dont Drown" samanta1654 510
1858135585 675988870 "Be A Noob!" DDGames_YT 470
6882549651 2625257930 "Prefeitura Municipal de São Paulo" 471bit 219
472384029 181045600 "Assassins Creed Obby" AldrichToribio 134
9856501951 3642770463 "Backroom barata + Floppa + Shrek" sarvente_YTUw 346
6385685156 2370696969 " Novo Henry Stickman 3D RP " nicolasma08 281
6895905720 2632432842 "Dungeon Obby" asumart 248
9622467354 3578430967 41 PRISMCollector 195
6675380729 2514050272 "AAAAA bbbbbbbbbbbbbb cccccccccc" starwars007819 223
5721764916 2028225056 "Easy Obby Parkour!!! [ BETA ]" OnxDeaTH 275
1281759027 519627154 "[Discontinued]Yard Work Simulator " dad2017222 14412
590405604 236736356 "Doc Trains Crew || Tweedbank - Gorebridge" "Doc Trains Crew" 2052
2578625845 922587741 "greni12435's Place" greni12435 283
431500092 164393595 "My Crib" xYoungPappy 214
4264925415 1387154145 "99 Store" Memeculus 172
4780103443 1607385609 "Bob the Builder " DarkAvenger5471 2745
4276059402 1389119292 "X George" GabbianoV 326
832610814 344655513 "phantom forces{AIMBOT}" paradox_snipeking 2794
13556748553 4711297048 "Admin Members [UPDATE]!" CutePandaAndPolar 526
6115753866 2226960922 "amigos/tienda de ropa" Don_Tec 173
4776475703 1605107130 "le duckie (open again, sorry)" jmkd4v 405
4936127790 1692425341 "Admin and trolling GUI" XXX_DragonFLY 2548
2193126930 764547002 "Abandoned Town" doctorpeper47 342
2711900870 980081374 "Fast Course" DJSANTS 188
14875815759 5125423055 "the bar" banastic 212
2716587814 981896035 "Iver’s hotel ♡" panda2008licorne 246
6027016565 2179403963 infidel kingofall9 723
100342244876890 7485514113 "Super vakio 67" The_Solaz 290
18660044075 6322309944 "Piggy Backup" PixlVibe 168
1144297667 470588977 "ganyy54h's Place" ganyy54h 761
41387230 18607901 "Olympic Stadium*2.0*2k visits!*" ZachTeamRoblox15 3443
5176156998 1805064167 "Survival the mom his fat" "Lincoln Loud" 807
1424949733 566929350 "Pizza Hut Tycoon" Skeleratis 200
18692647599 6333939521 "SCP. FOUNDATION: 066" poppy23dory89 196
87698086 24544267 "don't press the button 2" 8650938630568 488
28316301 33029209 "SABER school" slaughterman42 144
10096977805 3711062733 "R.I.P tecnoblade" hildiz_uniqorn 1925
4623233718 1516417908 "The Ducky Talk Show" "The Duck Fan Squad" 131
10006333702 3685321175 "Hoki Online 2 :)" "Tamashi Shrine 魂" 535
5898605270 2111719742 $Clout.Ent$ CloutOutPerc 441
3932029736 1331142258 "MALO  MALO " GVscDSQ1z9u 523
24912240 3828140 2012 weezy1523 328
5624667066 1971921255 "A L G U M A C O I S A ?" 0Fels 210
105908171318118 7281405152 "Uruguay Championship | Central Pitch" "LPFU | Liga Profesional De Futbol Uruguayo" 892
1049879471 435075858 "My Ryan Place!" cavsfan1114 801
3903854583 1327644206 "PUSH PUSH" 83D5pp4p1M 578
18867549724 6390399912 "Sock Battlegrounds [PRE-ALPHA]" Ethankatsu3 529
266272442 107724554 "Touge Practice track" swerrvo 132
3451390106 1228699935 "Noob Roob" StepanGunkin 478
3768888312 1301342443 "Kill Bt" shrvz 111
8716220294 3311404147 "qserf game in dev OFFICIAL RELEASE! SOME BUGS CAN " James_Watermelons 165
6389296357 2372699305 жони HaPyTo656 379
717275337 311783578 "UnderTale RolePlay" UltraErrorSaness111 436
735869534 322291380 "Lords City" Jsohwastaken 275
4643659337 1529362605 "Music | Cafe 🍉🍭🧉🍡 (UPDATE UINCORN)" ninjaliondragon2012 666
13764624705 4775331447 "Go to space and roleplay" Southparkbacon 554
14269618386 4935050392 "Penitenciária Estadual [VERÃO]" "Penitenciária Estadual" 16574
